,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
156,EDIFY ENERGY PTY. LTD.,Gannawarra Solar Farm Pty Ltd,VIC,382474.0,106243.0,Solar,2020-2021,-35.7350558,143.7794624,True
158,EDIFY ENERGY PTY. LTD.,Hamilton Solar Farm Pty Ltd,QLD,452015.0,125560.0,Solar,2020-2021,-20.5023882,147.7698578,True
159,EDIFY ENERGY PTY. LTD.,The Daydream Solar Farm Trust,QLD,1180951.0,328042.0,Solar,2020-2021,-22.575197,144.0847926,True
160,EDIFY ENERGY PTY. LTD.,The Hayman Solar Farm Trust,QLD,375046.0,104180.0,Solar,2020-2021,-20.4875155,147.7447776,True
161,EDIFY ENERGY PTY. LTD.,Whitsunday Solar Farm Pty,QLD,394974.0,109715.0,Solar,2020-2021,-20.18624248584114,148.7268545919905,True
162,EDIFY ENERGY PTY. LTD.,Darlington Point Solar Farm Pty Ltd,NSW,756647.0,210180.0,Solar,2020-2021,-34.6473191,146.0357394,True
164,ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,WA,6783.0,1884.0,Wind,2020-2021,-34.3979041,119.3763011,True
165,ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,WA,471454.0,130959.0,Gas,2020-2021,-32.2003779,115.7740725,False
166,ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,WA,3756282.0,1043412.0,Black Coal,2020-2021,-33.341644,116.2622398,False
167,ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,WA,13734.0,3815.0,Diesel,2020-2021,-23.1422976,113.7723112,False
168,ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,WA,5243.0,1456.0,Wind,2020-2021,-25.9299413,113.538149,True
169,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,48961.0,13600.0,Wind,2020-2021,-33.8613953,121.8912724,True
170,ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel Power Station,WA,19277.0,5355.0,Diesel,2020-2021,-33.936999,120.1270136,False
171,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,7503.0,2084.0,Wind,2020-2021,-27.7115397,114.1713913,True
172,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,WA,19560.0,5433.0,Gas,2020-2021,-30.749,121.466,False
173,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,WA,2411711.0,669920.0,Gas,2020-2021,-32.2004954,115.774588,False
174,ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,WA,12914677.0,3587410.0,Black Coal,2020-2021,-33.446204,116.3065633,False
175,ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,WA,111333.0,30926.0,Gas,2020-2021,-28.887904,115.118193,False
176,ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,WA,2014036.0,559454.0,Gas,2020-2021,-31.62058739999999,115.8208094,False
178,ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,WA,249.0,69.0,Diesel,2020-2021,-33.578677,120.0456159,False
180,ELLIOTT GREEN CHILDERS PTY LTD,Childers Solar Farm,QLD,389998.0,108333.0,Solar,2020-2021,-25.2364948,152.2772276,True
182,ELLIOTT GREEN NEVERTIRE PTY LTD,Nevertire Solar Farm,NSW,846065.0,235018.0,Solar,2020-2021,-31.8298168,147.7076416,True
184,ELLIOTT GREEN SUSAN RIVER PTY LTD,Susan River Solar Farm,QLD,545836.0,151621.0,Solar,2020-2021,-25.4150161,152.7482407,True
189,ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,QLD,22024.0,6118.0,Diesel,2020-2021,-13.3549413,141.7267054,False
190,ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,QLD,12620.0,3505.0,Diesel,2020-2021,-10.116416,142.1275481,False
191,ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,QLD,57973.0,16104.0,Diesel,2020-2021,-10.892344,142.3871554,False
192,ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,QLD,16635.0,4621.0,Gas,2020-2021,-23.5523795,145.3140957,False
193,ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,QLD,5383.0,1495.0,Diesel,2020-2021,-24.5351117,139.5677302,False
194,ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,QLD,6034.0,1676.0,Diesel,2020-2021,-25.8982126,139.353513,False
195,ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,QLD,4999.0,1389.0,Diesel,2020-2021,-9.2740531,142.223094,False
196,ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,QLD,10752.0,2987.0,Diesel,2020-2021,-22.9110493,139.9118532,False
197,ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,QLD,8492.0,2359.0,Diesel,2020-2021,-17.7422259,139.5479392,False
198,ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,QLD,7117.0,1977.0,Diesel,2020-2021,-19.9214739,138.1200749,False
199,ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,QLD,4405.0,1224.0,Diesel,2020-2021,-10.0499406,143.0676416,False
200,ENERGY QUEENSLAND LIMITED,Coen Remote Generation,QLD,6815.0,1893.0,Diesel,2020-2021,-13.945214,143.198799,False
201,ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,QLD,6856.0,1904.0,Diesel,2020-2021,-9.5974691,143.7614205,False
202,ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,QLD,3522.0,978.0,Diesel,2020-2021,-9.4201831,142.5345281,False
203,ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,QLD,26937.0,7483.0,Diesel,2020-2021,-17.9399667,138.8292283,False
204,ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,QLD,8931.0,2481.0,Diesel,2020-2021,-27.981644,152.9673844,False
205,ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,QLD,11618.0,3227.0,Diesel,2020-2021,-22.575197,144.0847926,False
206,ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,QLD,22301.0,6195.0,Diesel,2020-2021,-16.6665486,139.1839483,False
207,ENERGY QUEENSLAND LIMITED,Hammond Island,QLD,3215.0,893.0,Diesel,2020-2021,-10.5585847,142.2071605,False
208,ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,QLD,4594.0,1276.0,Diesel,2020-2021,-24.8316136,143.0589714,False
209,ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,QLD,18452.0,5126.0,Diesel,2020-2021,-15.474917,141.7452473,False
210,ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,QLD,8757.0,2433.0,Diesel,2020-2021,-10.170563,142.254972,False
211,ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,QLD,9926.0,2757.0,Diesel,2020-2021,-13.0443055,143.3950336,False
212,ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,QLD,4437.0,1233.0,Diesel,2020-2021,-9.9553248,142.1832671,False
213,ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,QLD,6539.0,1816.0,Diesel,2020-2021,-12.0236898,141.9047365,False
214,ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,QLD,7901.0,2195.0,Diesel,2020-2021,-9.9186033,144.0493904,False
215,ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,QLD,30878.0,8577.0,Diesel,2020-2021,-18.7344767,146.5797605,False
216,ENERGY QUEENSLAND LIMITED,Pormpuraaw,QLD,11649.0,3236.0,Diesel,2020-2021,-14.8999292,141.6190745,False
217,ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,QLD,6497.0,1805.0,Diesel,2020-2021,-9.37806,142.6219811,False
218,ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,QLD,1776.0,494.0,Diesel,2020-2021,-9.5078041,143.5459797,False
219,ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,QLD,95562.0,26545.0,Diesel,2020-2021,-10.5802361,142.2210964,False
220,ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,QLD,5521.0,1533.0,Diesel,2020-2021,-10.2082232,142.8245693,False
221,ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,QLD,17426.0,4841.0,Diesel,2020-2021,44.5207419,-80.01606679999999,False
222,ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,QLD,4571.0,1270.0,Diesel,2020-2021,-25.4225397,142.6559128,False
223,ENERGY QUEENSLAND LIMITED,Yam Island,QLD,6884.0,1912.0,Diesel,2020-2021,-9.9029808,142.775032,False
224,ENERGY QUEENSLAND LIMITED,York Island,QLD,5781.0,1606.0,Diesel,2020-2021,-10.6833608,142.5285259,False
226,ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,SA,161990.0,44997.0,Gas,2020-2021,-33.3522796,138.7536186,False
227,ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,VIC,460490.0,127914.0,Gas,2020-2021,-38.2750317,146.4254869,False
228,ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,NSW,29108758.0,8085766.0,Black Coal,2020-2021,-33.358008,150.0320006,False
229,ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,VIC,1060963.0,294712.0,Gas,2020-2021,-37.8411815,144.8944409,False
230,ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,NSW,2441731.0,678259.0,Gas,2020-2021,-34.5224899,150.8082317,False
231,ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,VIC,32048316.0,8902310.0,Brown Coal,2020-2021,-38.1814386,146.3479385,False
233,ESPERANCE POWER STATION PTY LTD,Esperance Power Station,WA,244361.0,67878.0,Gas,2020-2021,-33.8613953,121.8912724,False
235,ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,NSW,266.0,74.0,Diesel,2020-2021,-31.9595859,141.4608138,False
237,FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,WA,96975.0,26937.0,Gas,2020-2021,-21.9323088,114.1278654,False
239,FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,NSW,1052225.0,292285.0,Solar,2020-2021,-35.64421,145.5086444,True
241,FORTESCUE METALS GROUP LTD,Solomon Power Station,WA,1082415.0,300671.0,Gas,2020-2021,-27.6728168,121.6283098,False
243,FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,QLD,373189.0,103664.0,Solar,2020-2021,-27.4441771,151.722869,True
245,GENEX POWER LIMITED,Kidston Solar One - Solar - Qld,QLD,446066.0,123907.0,Solar,2020-2021,-18.889097,144.138785,True
246,GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,NSW,53452.0,14848.0,Solar,2020-2021,-33.4071807,147.7234587,True
248,GLENROWAN SUN FARM PTY LTD,Glenrowan West Solar Farm,VIC,50710.0,14086.0,Solar,2020-2021,-36.4881172,146.1454925,True
250,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,VIC,559543.0,155429.0,Wind,2020-2021,-37.9779902,143.4885877,True
251,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,NSW,1042881.0,289689.0,Wind,2020-2021,-34.4580448,149.4702871,True
253,GOLDFIELDS POWER PTY LTD,Parkeston Power Station,WA,941977.0,261661.0,Gas,2020-2021,-30.7269451,121.4974951,False
255,GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,NSW,475866.0,132185.0,Solar,2020-2021,-32.9178827,148.0521359,True
257,GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,NSW,299199.0,83111.0,Wind,2020-2021,-32.8994051,149.6484026,True
258,GRAND BARGAIN HOLDCO PTY LTD,Bango Wind Farm,NSW,473.0,131.0,Wind,2020-2021,-34.5517015,148.7322235,True
259,GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,NSW,1242465.0,345129.0,Wind,2020-2021,-36.5769554,149.125867,True
260,GRAND BARGAIN HOLDCO PTY LTD,Sapphire Wind Farm,NSW,2916126.0,810035.0,Wind,2020-2021,-31.2532183,146.921099,True
262,HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,TAS,1110745.0,308540.0,Hydro,2020-2021,-41.7360047,145.5318835,True
263,HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,TAS,326190.0,90608.0,Hydro,2020-2021,-42.28059469999999,146.3151456,True
264,HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,TAS,640427.0,177896.0,Hydro,2020-2021,-42.4376122,146.5621389,True
265,HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,TAS,1072070.0,297797.0,Hydro,2020-2021,-41.4767384,146.1328194,True
267,HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,TAS,788919.0,219144.0,Hydro,2020-2021,-41.3500366,146.2647857,True
269,HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,TAS,25258.0,7016.0,Wind,2020-2021,-40.1163649,148.0288719,True
271,HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,TAS,1430035.0,397232.0,Hydro,2020-2021,-42.1548711,145.5345778,True
272,HYDRO-ELECTRIC CORPORATION,King Island Power Station,TAS,52839.0,14677.0,Wind,2020-2021,-39.87534770000001,143.9370758,True
273,HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,TAS,256233.0,71176.0,Hydro,2020-2021,-42.1581419,146.6456158,True
274,HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,TAS,61088.0,16969.0,Hydro,2020-2021,-42.0039252,145.5442864,True
275,HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,TAS,158964.0,44157.0,Hydro,2020-2021,-42.0039252,145.5442864,True
276,HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,TAS,798835.0,221899.0,Hydro,2020-2021,-41.5746481,146.1643107,True
277,HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,TAS,1542846.0,428568.0,Hydro,2020-2021,-42.3182578,146.4726908,True
279,HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,TAS,395521.0,109867.0,Hydro,2020-2021,-42.6362629,146.8488872,True
280,HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,TAS,305117.0,84755.0,Hydro,2020-2021,-41.2581401,146.2699943,True
281,HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,TAS,18321.0,5089.0,Hydro,2020-2021,-42.0409059,146.8087322,True
282,HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,TAS,4082604.0,1134057.0,Hydro,2020-2021,-41.7958243,146.9610493,True
285,HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,TAS,107273.0,29798.0,Hydro,2020-2021,-41.7294863,146.2175479,True
287,HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,TAS,2264778.0,629105.0,Hydro,2020-2021,-42.301225,146.4503471,True
288,HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,TAS,1475792.0,409942.0,Hydro,2020-2021,-41.43540950000001,147.1197143,True
290,HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,TAS,1670493.0,464026.0,Hydro,2020-2021,-42.2967833,146.4566074,True
291,HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,TAS,901143.0,250318.0,Hydro,2020-2021,-42.3886455,146.4997426,True
292,HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,TAS,319192.0,88664.0,Hydro,2020-2021,-42.0409059,146.8087322,True
294,IMPACT INVESTMENT GROUP PTY LTD,Baking Board Solar Farm,QLD,136770.0,37992.0,Solar,2020-2021,-26.7059369,150.5453681,True
295,IMPACT INVESTMENT GROUP PTY LTD,Karratha Solar Power No 1 Pty Ltd,WA,6514.0,1810.0,Solar,2020-2021,-20.7336955,116.8447057,True
296,IMPACT INVESTMENT GROUP PTY LTD,Maryrorough Solar Farm,QLD,180596.0,50166.0,Solar,2020-2021,-22.575197,144.0847926,True
297,IMPACT INVESTMENT GROUP PTY LTD,Mount Majura Solar Farm,ACT,15086.0,4191.0,Solar,2020-2021,-35.236124,149.1968059,True
298,IMPACT INVESTMENT GROUP PTY LTD,Swan Hill Solar Farm,VIC,131701.0,36584.0,Solar,2020-2021,-35.3444511,143.5224671,True
299,IMPACT INVESTMENT GROUP PTY LTD,Williamsdale Solar Farm,ACT,72758.0,20210.0,Solar,2020-2021,-35.5711406,149.1285092,True
301,INFIGEN ENERGY LIMITED,Alinta Wind Farm,WA,1100731.0,305758.0,Wind,2020-2021,-28.9024923,114.8927165,True
302,INFIGEN ENERGY LIMITED,Bodangora Wind Farm,NSW,1200046.0,333346.0,Wind,2020-2021,-32.4071283,149.04133,True
303,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,1278218.0,355061.0,Wind,2020-2021,-35.1661165,149.518277,True
304,INFIGEN ENERGY LIMITED,Lake Bonney BESS Pty Ltd,SA,0.0,0.0,Battery,2020-2021,-34.2212234,140.4463218,False
306,INFIGEN ENERGY LIMITED,Smithfield Gas Turbine,NSW,103426.0,28730.0,Gas,2020-2021,-33.8535722,150.9406861,False
307,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,NSW,516482.0,143467.0,Wind,2020-2021,-35.0954285,149.5789486,True
308,INFIGEN ENERGY LIMITED,Cherry Tree Wind Farm,VIC,707960.0,196655.0,Wind,2020-2021,-37.100352,145.2673653,True
309,INFIGEN ENERGY LIMITED,Iberdola Australia SAGT,SA,17280.0,4800.0,Gas,2020-2021,-30.0002315,136.2091547,False
312,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Dry Creek Power Station,SA,53394.0,14832.0,Gas,2020-2021,-34.8474882,138.5818107,False
313,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Kwinana Cogeneration Plant,WA,2808166.0,780046.0,Gas,2020-2021,-31.9505048,115.8604867,False
314,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Mintaro Power Station,SA,70256.0,19515.0,Gas,2020-2021,-33.9181674,138.7232044,False
315,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Pelican Point Power Station,SA,9151547.0,2542096.0,Gas,2020-2021,-34.7647018,138.5051574,False
316,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Port Lincoln Power Station,SA,2698.0,749.0,Diesel,2020-2021,-34.7226381,135.8597449,False
317,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Snuggery Power Station,SA,2422.0,673.0,Diesel,2020-2021,-30.0002315,136.2091547,False
318,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Willogoleche Wind Farm,SA,1251140.0,347539.0,Wind,2020-2021,-33.3905367,138.8552865,True
320,KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,VIC,670513.0,186254.0,Solar,2020-2021,-34.4161986,142.2521812,True
322,KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,QLD,117337.0,32594.0,Solar,2020-2021,-23.5559218,145.2882741,True
324,KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Bannerton Solar Farm,VIC,649559.0,180433.0,Solar,2020-2021,-33.863851,151.2021431,True
328,LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,VIC,1989633.0,552676.0,Wind,2020-2021,-37.6352291,144.0236608,True
330,LGI LIMITED,Benaraby LFGE Station,QLD,22586.0,6274.0,Landfill Gas,2020-2021,-24.0066664,151.3263139,True
331,LGI LIMITED,Bunya LFGE Station,QLD,15641.0,4345.0,Landfill Gas,2020-2021,-27.3741845,152.9304003,True
332,LGI LIMITED,Caboolture LFGE Station,QLD,37799.0,10500.0,Landfill Gas,2020-2021,-27.0849748,152.9515862,True
333,LGI LIMITED,Dakabin LFGE Station,QLD,58987.0,16385.0,Landfill Gas,2020-2021,-27.2267702,152.9825314,True
334,LGI LIMITED,Maryborough LFGE Station,QLD,27010.0,7503.0,Landfill Gas,2020-2021,-25.5384947,152.7034191,True
335,LGI LIMITED,Mugga Lane LFGE Station,ACT,112103.0,31140.0,Landfill Gas,2020-2021,-35.3739879,149.1324352,True
336,LGI LIMITED,Willawong LFGE Station,QLD,17080.0,4744.0,Landfill Gas,2020-2021,-27.594358,153.0048274,True
338,LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Emerald Solar Park,QLD,557952.0,154987.0,Solar,2020-2021,-23.51,148.1299999,True
340,LILYVALE HOLDINGS CO PTY. LTD.,Lilyvale Solar Farm,QLD,697547.0,193763.0,Solar,2020-2021,-23.0726109,148.4836953,True
342,LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,SA,1582585.0,439607.0,Wind,2020-2021,-32.5880415,137.555243,True
344,LMS ENERGY PTY LTD,Albury Renewable Energy Facility,NSW,22320.0,6200.0,Landfill Gas,2020-2021,-36.0751193,146.9094852,True
345,LMS ENERGY PTY LTD,Albury Solar Facility,NSW,7417.0,2060.0,Solar,2020-2021,-36.0751193,146.9094852,True
346,LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,NSW,21603.0,6001.0,Landfill Gas,2020-2021,-33.0086146,151.5475816,True
347,LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,VIC,43948.0,12208.0,Landfill Gas,2020-2021,-37.5621587,143.8502556,True
348,LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,VIC,14874.0,4132.0,Landfill Gas,2020-2021,-36.75961960000001,144.2785764,True
349,LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,QLD,13178.0,3661.0,Landfill Gas,2020-2021,-27.4935931,153.2137869,True
350,LMS ENERGY PTY LTD,Copping Renewable Energy Facility,TAS,31613.0,8782.0,Landfill Gas,2020-2021,-42.8198706,147.8009052,True
351,LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,NT,28728.0,7980.0,Landfill Gas,2020-2021,-12.4637333,130.8444446,True
352,LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,VIC,31944.0,8873.0,Landfill Gas,2020-2021,-36.9847807,143.3906074,True
353,LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,NSW,161011.0,44725.0,Landfill Gas,2020-2021,-33.8102184,150.85064,True
354,LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,VIC,269742.0,74928.0,Landfill Gas,2020-2021,-38.032286,145.2678469,True
355,LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,QLD,14861.0,4128.0,Landfill Gas,2020-2021,-27.614614,152.7608421,True
356,LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,VIC,15558.0,4322.0,Landfill Gas,2020-2021,-38.2854053,145.093449,True
357,LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,SA,31586.0,8774.0,Landfill Gas,2020-2021,-34.7383029,138.6355222,True
358,LMS ENERGY PTY LTD,NAWMA Solar Facility,SA,5806.0,1613.0,Solar,2020-2021,-34.7383029,138.6355222,True
359,LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,NSW,66641.0,18511.0,Landfill Gas,2020-2021,-32.9282712,151.7816802,True
360,LMS ENERGY PTY LTD,Reedy Creek Renewable Energy Facility,QLD,25434.0,7065.0,Landfill Gas,2020-2021,-28.1099597,153.4055706,True
362,LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,QLD,168460.0,46794.0,Landfill Gas,2020-2021,-27.56924,153.1164813,True
363,LMS ENERGY PTY LTD,Seaford Heights Renewable Energy Facility,SA,74701.0,20750.0,Landfill Gas,2020-2021,-35.1932154,138.4949854,True
364,LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,VIC,22881.0,6356.0,Landfill Gas,2020-2021,-36.3821418,145.4072272,True
366,LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,WA,67055.0,18626.0,Landfill Gas,2020-2021,-32.2577875,115.9963935,True
367,LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,QLD,98921.0,27478.0,Landfill Gas,2020-2021,-27.7295742,153.2388459,True
368,LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,QLD,46040.0,12789.0,Landfill Gas,2020-2021,-27.6397754,152.8240562,True
369,LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,VIC,237652.0,66014.0,Landfill Gas,2020-2021,-37.6085118,145.0313459,True
371,LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,NSW,68299.0,18972.0,Landfill Gas,2020-2021,-33.2843475,151.4249427,True
372,LMS ENERGY PTY LTD,Caloundra Renewable Energy Facility,QLD,19462.0,5406.0,Landfill Gas,2020-2021,-26.8043999,153.1254643,True
373,LMS ENERGY PTY LTD,Seaford Heights Solar Facility,SA,2421.0,672.0,Solar,2020-2021,-35.1932154,138.4949854,True
375,LONGREACH ASSET COMPANY PTY LTD,Longreach SF,QLD,116119.0,32255.0,Solar,2020-2021,-23.4403125,144.2506199,True
377,LONGREACH NEW HOLDCO PTY LTD,Longreach Solar Farm,QLD,116119.0,32255.0,Solar,2020-2021,-23.4403125,144.2506199,True
379,LS AUSTRALIA HOLDCO1 PTY LTD,Wellington Solar Farm,NSW,174242.0,48400.0,Solar,2020-2021,-32.5135114,148.9722097,True
381,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Burrinjuck Hydro,NSW,352956.0,98043.0,Hydro,2020-2021,-34.9815388,148.617713,True
382,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Hume Hydro,NSW,530308.0,147308.0,Hydro,2020-2021,-31.2532183,146.921099,True
383,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Keepit Hydro,NSW,6314.0,1754.0,Hydro,2020-2021,-30.8941167,150.5036412,True
384,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,VIC,1299911.0,361086.0,Wind,2020-2021,-37.8318698,143.8884633,True
385,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,SA,611833.0,169954.0,Wind,2020-2021,-33.6255531,136.7039082,True
387,MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,VIC,40021.0,11117.0,Gas,2020-2021,-37.846154,144.9827473,False
388,MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,VIC,41542.0,11539.0,Gas,2020-2021,-37.976484,145.2192169,False
389,MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,VIC,41544.0,11540.0,Gas,2020-2021,-38.1521039,144.3654034,False
390,MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,VIC,98554.0,27376.0,Gas,2020-2021,-37.7986657,144.955973,False
393,MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,VIC,249956.0,69432.0,Wind,2020-2021,-37.7394582,144.1715885,True
395,MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,VIC,214066.0,59463.0,Wind,2020-2021,-37.83531900000001,142.4662279,True
